start,stop,diff
21:03:45.640399,21:03:45.647427,7028
21:03:45.640399,21:03:45.647478,7079
21:03:45.640399,21:03:45.647478,7079
21:03:45.640399,21:03:45.647514,7115
21:03:45.640399,21:03:45.647532,7133
21:03:45.640399,21:03:45.647815,7416
21:03:45.640399,21:03:45.647815,7416
21:03:45.640399,21:03:45.647870,7471
21:03:45.640399,21:03:45.647870,7471
21:03:45.640399,21:03:45.647915,7516
21:03:45.640399,21:03:45.647915,7516
21:03:45.640399,21:03:45.647957,7558
21:03:45.640399,21:03:45.647957,7558
21:03:45.640399,21:03:45.648304,7905
21:03:45.640399,21:03:45.648304,7905
21:03:45.640399,21:03:45.648356,7957
21:03:45.640399,21:03:45.648356,7957
21:03:45.640399,21:03:45.648398,7999
21:03:45.640399,21:03:45.648397,7998
21:03:45.640399,21:03:45.648441,8042
21:03:45.640399,21:03:45.648750,8351
21:03:45.640399,21:03:45.648751,8352
21:03:45.640399,21:03:45.648789,8390
21:03:45.640399,21:03:45.648789,8390
21:03:45.640399,21:03:45.648831,8432
21:03:45.640399,21:03:45.648839,8440
21:03:45.640399,21:03:45.648839,8440
21:03:45.640399,21:03:45.648868,8469
21:03:45.640399,21:03:45.649187,8788
21:03:45.640399,21:03:45.649187,8788
21:03:45.640399,21:03:45.649220,8821
21:03:45.640399,21:03:45.649220,8821
21:03:45.640399,21:03:45.649278,8879
21:03:45.640399,21:03:45.649277,8878
21:03:45.640399,21:03:45.649282,8883
21:03:45.640399,21:03:45.649282,8883
21:03:45.640399,21:03:45.649620,9221
21:03:45.640399,21:03:45.649620,9221
21:03:45.640399,21:03:45.649650,9251
21:03:45.640399,21:03:45.649650,9251
21:03:45.640399,21:03:45.649711,9312
21:03:45.640399,21:03:45.649711,9312
21:03:45.640399,21:03:45.649725,9326
21:03:45.640399,21:03:45.649745,9346
21:03:45.640399,21:03:45.650054,9655
21:03:45.640399,21:03:45.650054,9655
21:03:45.640399,21:03:45.650091,9692
21:03:45.640399,21:03:45.650091,9692
21:03:45.640399,21:03:45.650143,9744
21:03:45.640399,21:03:45.650144,9745
21:03:45.640399,21:03:45.650178,9779
21:03:45.640399,21:03:45.650204,9805
21:03:45.640399,21:03:45.650491,10092
21:03:45.640399,21:03:45.650491,10092
21:03:45.640399,21:03:45.650528,10129
21:03:45.640399,21:03:45.650528,10129
21:03:45.640399,21:03:45.650580,10181
21:03:45.640399,21:03:45.650580,10181
21:03:45.640399,21:03:45.650617,10218
21:03:45.640399,21:03:45.650642,10243
21:03:45.640399,21:03:45.650930,10531
21:03:45.640399,21:03:45.650930,10531
21:03:45.640399,21:03:45.650964,10565
21:03:45.640399,21:03:45.650964,10565
21:03:45.640399,21:03:45.651015,10616
21:03:45.640399,21:03:45.651015,10616
21:03:45.640399,21:03:45.651054,10655
21:03:45.640399,21:03:45.651349,10950
21:03:45.640399,21:03:45.651362,10963
21:03:45.640399,21:03:45.651362,10963
21:03:45.640399,21:03:45.651399,11000
21:03:45.640399,21:03:45.651399,11000
21:03:45.640399,21:03:45.651454,11055
21:03:45.640399,21:03:45.651454,11055
21:03:45.640399,21:03:45.651492,11093
21:03:45.640399,21:03:45.651803,11404
21:03:45.640399,21:03:45.651803,11404
21:03:45.640399,21:03:45.651828,11429
21:03:45.640399,21:03:45.651828,11429
21:03:45.640399,21:03:45.651877,11478
21:03:45.640399,21:03:45.651886,11487
21:03:45.640399,21:03:45.651887,11488
21:03:45.640399,21:03:45.651889,11490
21:03:45.640399,21:03:45.652272,11873
21:03:45.640399,21:03:45.652272,11873
21:03:45.640399,21:03:45.652288,11889
21:03:45.640399,21:03:45.652288,11889
21:03:45.640399,21:03:45.652360,11961
21:03:45.640399,21:03:45.652360,11961
21:03:45.640399,21:03:45.652376,11977
21:03:45.640399,21:03:45.652388,11989
21:03:45.640399,21:03:45.652717,12318
21:03:45.640399,21:03:45.652720,12321
21:03:45.640399,21:03:45.652720,12321
21:03:45.640399,21:03:45.652747,12348
21:03:45.640399,21:03:45.652793,12394
21:03:45.640399,21:03:45.652793,12394
21:03:45.640399,21:03:45.652830,12431
21:03:45.640399,21:03:45.653154,12755
21:03:45.640399,21:03:45.653154,12755
21:03:45.640399,21:03:45.653161,12762
21:03:45.640399,21:03:45.653161,12762
21:03:45.640399,21:03:45.653211,12812
21:03:45.640399,21:03:45.653226,12827
21:03:45.640399,21:03:45.653226,12827
21:03:45.640399,21:03:45.653254,12855
21:03:45.640399,21:03:45.653577,13178
21:03:45.640399,21:03:45.653577,13178
21:03:45.640399,21:03:45.653603,13204
21:03:45.640399,21:03:45.653603,13204
21:03:45.640399,21:03:45.653656,13257
21:03:45.640399,21:03:45.653656,13257
21:03:45.640399,21:03:45.653683,13284
21:03:45.640399,21:03:45.653696,13297
21:03:45.640399,21:03:45.654002,13603
21:03:45.640399,21:03:45.654002,13603
21:03:45.640399,21:03:45.654048,13649
21:03:45.640399,21:03:45.654048,13649
21:03:45.640399,21:03:45.654085,13686
21:03:45.640399,21:03:45.654085,13686
21:03:45.640399,21:03:45.654137,13738
21:03:45.640399,21:03:45.654163,13764
21:03:45.640399,21:03:45.654429,14030
21:03:45.640399,21:03:45.654429,14030
21:03:45.640399,21:03:45.654491,14092
21:03:45.640399,21:03:45.654491,14092
21:03:45.640399,21:03:45.654519,14120
21:03:45.640399,21:03:45.654519,14120
21:03:45.640399,21:03:45.654570,14171
21:03:45.640399,21:03:45.654639,14240
21:03:45.640399,21:03:45.654913,14514
21:03:45.640399,21:03:45.654913,14514
21:03:45.640399,21:03:45.654931,14532
21:03:45.640399,21:03:45.654931,14532
21:03:45.640399,21:03:45.654958,14559
21:03:45.640399,21:03:45.654978,14579
21:03:45.640399,21:03:45.655008,14609
21:03:45.640399,21:03:45.655080,14681
21:03:45.640399,21:03:45.655369,14970
21:03:45.640399,21:03:45.655369,14970
21:03:45.640399,21:03:45.655394,14995
21:03:45.640399,21:03:45.655430,15031
21:03:45.640399,21:03:45.655430,15031
21:03:45.640399,21:03:45.655437,15038
21:03:45.640399,21:03:45.655463,15064
21:03:45.640399,21:03:45.655482,15083
21:03:45.640399,21:03:45.655857,15458
21:03:45.640399,21:03:45.655857,15458
21:03:45.640399,21:03:45.655905,15506
21:03:45.640399,21:03:45.655908,15509
21:03:45.640399,21:03:45.655921,15522
21:03:45.640399,21:03:45.655940,15541
21:03:45.640399,21:03:45.655954,15555
21:03:45.640399,21:03:45.656080,15681
21:03:45.640399,21:03:45.656405,16006
21:03:45.640399,21:03:45.656411,16012
21:03:45.640399,21:03:45.656411,16012
21:03:45.640399,21:03:45.656442,16043
21:03:45.640399,21:03:45.656473,16074
21:03:45.640399,21:03:45.656473,16074
21:03:45.640399,21:03:45.656556,16157
21:03:45.640399,21:03:45.656556,16157
21:03:45.640399,21:03:45.656855,16456
21:03:45.640399,21:03:45.656920,16521
21:03:45.640399,21:03:45.656919,16520
21:03:45.640399,21:03:45.656919,16520
21:03:45.640399,21:03:45.656981,16582
21:03:45.640399,21:03:45.656981,16582
21:03:45.640399,21:03:45.657056,16657
21:03:45.640399,21:03:45.657056,16657
21:03:45.640399,21:03:45.657412,17013
21:03:45.640399,21:03:45.657453,17054
21:03:45.640399,21:03:45.657453,17054
21:03:45.640399,21:03:45.657482,17083
21:03:45.640399,21:03:45.657483,17084
21:03:45.640399,21:03:45.657483,17084
21:03:45.640399,21:03:45.657553,17154
21:03:45.640399,21:03:45.657553,17154
21:03:45.640399,21:03:45.657918,17519
21:03:45.640399,21:03:45.657991,17592
21:03:45.640399,21:03:45.657991,17592
21:03:45.640399,21:03:45.658001,17602
21:03:45.640399,21:03:45.658001,17602
21:03:45.640399,21:03:45.658031,17632
21:03:45.640399,21:03:45.658043,17644
21:03:45.640399,21:03:45.658075,17676
21:03:45.640399,21:03:45.658418,18019
21:03:45.640399,21:03:45.658476,18077
21:03:45.640399,21:03:45.658498,18099
21:03:45.640399,21:03:45.658508,18109
21:03:45.640399,21:03:45.658511,18112
21:03:45.640399,21:03:45.658511,18112
21:03:45.640399,21:03:45.658520,18121
21:03:45.640399,21:03:45.658520,18121
21:03:45.640399,21:03:45.658936,18537
21:03:45.640399,21:03:45.658946,18547
21:03:45.640399,21:03:45.658958,18559
21:03:45.640399,21:03:45.659035,18636
21:03:45.640399,21:03:45.659035,18636
21:03:45.640399,21:03:45.659077,18678
21:03:45.640399,21:03:45.659197,18798
21:03:45.640399,21:03:45.659389,18990
21:03:45.640399,21:03:45.659378,18979
21:03:45.640399,21:03:45.659516,19117
21:03:45.640399,21:03:45.659554,19155
21:03:45.640399,21:03:45.659610,19211
21:03:45.640399,21:03:45.659668,19269
21:03:45.640399,21:03:45.659713,19314
21:03:45.640399,21:03:45.659828,19429
21:03:45.640399,21:03:45.659838,19439
21:03:45.640399,21:03:45.660043,19644
21:03:45.640399,21:03:45.660063,19664
21:03:45.640399,21:03:45.660163,19764
21:03:45.640399,21:03:45.660179,19780
21:03:45.640399,21:03:45.660256,19857
21:03:45.640399,21:03:45.660299,19900
21:03:45.640399,21:03:45.660309,19910
21:03:45.640399,21:03:45.660593,20194
21:03:45.640399,21:03:45.660614,20215
21:03:45.640399,21:03:45.660672,20273
21:03:45.640399,21:03:45.660672,20273
21:03:45.640399,21:03:45.660740,20341
21:03:45.640399,21:03:45.660751,20352
21:03:45.640399,21:03:45.660744,20345
21:03:45.640399,21:03:45.661099,20700
21:03:45.640399,21:03:45.661134,20735
21:03:45.640399,21:03:45.661151,20752
21:03:45.640399,21:03:45.661162,20763
21:03:45.640399,21:03:45.661179,20780
21:03:45.640399,21:03:45.661200,20801
21:03:45.640399,21:03:45.661252,20853
21:03:45.640399,21:03:45.661562,21163
21:03:45.640399,21:03:45.661613,21214
21:03:45.640399,21:03:45.661631,21232
21:03:45.640399,21:03:45.661631,21232
21:03:45.640399,21:03:45.661654,21255
21:03:45.640399,21:03:45.661657,21258
21:03:45.640399,21:03:45.661755,21356
21:03:45.640399,21:03:45.662000,21601
21:03:45.640399,21:03:45.662060,21661
21:03:45.640399,21:03:45.662078,21679
21:03:45.640399,21:03:45.662078,21679
21:03:45.640399,21:03:45.662112,21713
21:03:45.640399,21:03:45.662228,21829
21:03:45.640399,21:03:45.662244,21845
21:03:45.640399,21:03:45.662437,22038
21:03:45.640399,21:03:45.662512,22113
21:03:45.640399,21:03:45.662512,22113
21:03:45.640399,21:03:45.662518,22119
21:03:45.640399,21:03:45.662607,22208
21:03:45.640399,21:03:45.662739,22340
21:03:45.640399,21:03:45.662741,22342
21:03:45.640399,21:03:45.662857,22458
21:03:45.640399,21:03:45.662941,22542
21:03:45.640399,21:03:45.662965,22566
21:03:45.640399,21:03:45.663084,22685
21:03:45.640399,21:03:45.663135,22736
21:03:45.640399,21:03:45.663170,22771
21:03:45.640399,21:03:45.663208,22809
21:03:45.640399,21:03:45.663254,22855
21:03:45.640399,21:03:45.663362,22963
21:03:45.640399,21:03:45.663404,23005
21:03:45.640399,21:03:45.663551,23152
21:03:45.640399,21:03:45.663569,23170
21:03:45.640399,21:03:45.663617,23218
21:03:45.640399,21:03:45.663681,23282
21:03:45.640399,21:03:45.663775,23376
21:03:45.640399,21:03:45.663837,23438
21:03:45.640399,21:03:45.663853,23454
21:03:45.640399,21:03:45.663994,23595
21:03:45.640399,21:03:45.664075,23676
21:03:45.640399,21:03:45.664168,23769
21:03:45.640399,21:03:45.664219,23820
21:03:45.640399,21:03:45.664226,23827
21:03:45.640399,21:03:45.664288,23889
21:03:45.640399,21:03:45.664310,23911
21:03:45.640399,21:03:45.664438,24039
21:03:45.640399,21:03:45.664529,24130
21:03:45.640399,21:03:45.664652,24253
21:03:45.640399,21:03:45.664658,24259
21:03:45.640399,21:03:45.664673,24274
21:03:45.640399,21:03:45.664724,24325
21:03:45.640399,21:03:45.664845,24446
21:03:45.640399,21:03:45.664848,24449
21:03:45.640399,21:03:45.664939,24540
21:03:45.640399,21:03:45.665067,24668
21:03:45.640399,21:03:45.665096,24697
21:03:45.640399,21:03:45.665096,24697
21:03:45.640399,21:03:45.665146,24747
21:03:45.640399,21:03:45.665307,24908
21:03:45.640399,21:03:45.665310,24911
21:03:45.640399,21:03:45.665366,24967
21:03:45.640399,21:03:45.665483,25084
21:03:45.640399,21:03:45.665536,25137
21:03:45.640399,21:03:45.665536,25137
21:03:45.640399,21:03:45.665557,25158
21:03:45.640399,21:03:45.665762,25363
21:03:45.640399,21:03:45.665784,25385
21:03:45.640399,21:03:45.665817,25418
21:03:45.640399,21:03:45.665879,25480
21:03:45.640399,21:03:45.665977,25578
21:03:45.640399,21:03:45.665980,25581
21:03:45.640399,21:03:45.665980,25581
21:03:45.640399,21:03:45.666207,25808
21:03:45.640399,21:03:45.666211,25812
21:03:45.640399,21:03:45.666280,25881
21:03:45.640399,21:03:45.666387,25988
21:03:45.640399,21:03:45.666422,26023
21:03:45.640399,21:03:45.666422,26023
21:03:45.640399,21:03:45.666628,26229
21:03:45.640399,21:03:45.666663,26264
21:03:45.640399,21:03:45.666699,26300
21:03:45.640399,21:03:45.666822,26423
21:03:45.640399,21:03:45.666863,26464
21:03:45.640399,21:03:45.666863,26464
21:03:45.640399,21:03:45.667036,26637
21:03:45.640399,21:03:45.667123,26724
21:03:45.640399,21:03:45.667239,26840
21:03:45.640399,21:03:45.667247,26848
21:03:45.640399,21:03:45.667296,26897
21:03:45.640399,21:03:45.667296,26897
21:03:45.640399,21:03:45.667501,27102
21:03:45.640399,21:03:45.667544,27145
21:03:45.640399,21:03:45.667654,27255
21:03:45.640399,21:03:45.667719,27320
21:03:45.640399,21:03:45.667734,27335
21:03:45.640399,21:03:45.667734,27335
21:03:45.640399,21:03:45.667964,27565
21:03:45.640399,21:03:45.668076,27677
21:03:45.640399,21:03:45.668214,27815
21:03:45.640399,21:03:45.668214,27815
21:03:45.640399,21:03:45.668196,27797
21:03:45.640399,21:03:45.668419,28020
21:03:45.640399,21:03:45.668528,28129
21:03:45.640399,21:03:45.668650,28251
21:03:45.640399,21:03:45.668650,28251
21:03:45.640399,21:03:45.668722,28323
21:03:45.640399,21:03:45.668848,28449
21:03:45.640399,21:03:45.668954,28555
21:03:45.640399,21:03:45.669078,28679
21:03:45.640399,21:03:45.669078,28679
21:03:45.640399,21:03:45.669280,28881
21:03:45.640399,21:03:45.669410,29011
21:03:45.640399,21:03:45.669513,29114
21:03:45.640399,21:03:45.669513,29114
21:03:45.640399,21:03:45.669696,29297
21:03:45.640399,21:03:45.669856,29457
21:03:45.640399,21:03:45.669973,29574
21:03:45.640399,21:03:45.670109,29710
21:03:45.640399,21:03:45.670156,29757
21:03:45.640399,21:03:45.670373,29974
21:03:45.640399,21:03:45.670578,30179
21:03:45.640399,21:03:45.670613,30214
21:03:45.640399,21:03:45.670927,30528
21:03:45.640399,21:03:45.671082,30683
21:03:45.640399,21:03:45.671299,30900
21:03:45.640399,21:03:45.671523,31124
21:03:45.640399,21:03:45.671815,31416
21:03:45.640399,21:03:45.671946,31547
21:03:45.640399,21:03:45.672374,31975
21:03:45.640399,21:03:45.672406,32007
21:03:45.640399,21:03:45.672840,32441
21:03:45.640399,21:03:45.672892,32493
21:03:45.640399,21:03:45.672978,32579
21:03:45.640399,21:03:45.673275,32876
21:03:45.640399,21:03:45.673398,32999
21:03:45.640399,21:03:45.673514,33115
21:03:45.640399,21:03:45.673698,33299
21:03:45.640399,21:03:45.673903,33504
21:03:45.640399,21:03:45.674054,33655
21:03:45.640399,21:03:45.674142,33743
21:03:45.640399,21:03:45.674403,34004
21:03:45.640399,21:03:45.674594,34195
21:03:45.640399,21:03:45.674885,34486
21:03:45.640399,21:03:45.675079,34680
21:03:45.640399,21:03:45.675419,35020
21:03:45.640399,21:03:45.675515,35116
21:03:45.640399,21:03:45.675519,35120
21:03:45.640399,21:03:45.675941,35542
21:03:45.640399,21:03:45.676005,35606
21:03:45.640399,21:03:45.676060,35661
21:03:45.640399,21:03:45.676480,36081
21:03:45.640399,21:03:45.676990,36591
21:03:45.640399,21:03:45.677084,36685
21:03:45.640399,21:03:45.677114,36715
21:03:45.640399,21:03:45.677497,37098
21:03:45.640399,21:03:45.677721,37322
21:03:45.640399,21:03:45.678013,37614
21:03:45.640399,21:03:45.678184,37785
21:03:45.640399,21:03:45.678559,38160
21:03:45.640399,21:03:45.678560,38161
21:03:45.640399,21:03:45.679084,38685
21:03:45.640399,21:03:45.679156,38757
21:03:45.640399,21:03:45.679624,39225
21:03:45.640399,21:03:45.679717,39318
21:03:45.640399,21:03:45.680201,39802
21:03:45.640399,21:03:45.680302,39903
21:03:45.640399,21:03:45.680839,40440
21:03:45.640399,21:03:45.681420,41021
21:03:45.640399,21:03:45.681984,41585
21:03:45.640399,21:03:45.682067,41668
21:03:45.640399,21:03:45.682487,42088
21:03:45.640399,21:03:45.682559,42160
21:03:45.640399,21:03:45.683088,42689
21:03:45.640399,21:03:45.683108,42709
21:03:45.640399,21:03:45.683637,43238
21:03:45.640399,21:03:45.683665,43266
21:03:45.640399,21:03:45.684274,43875
21:03:45.640399,21:03:45.684453,44054
21:03:45.640399,21:03:45.684837,44438
21:03:45.640399,21:03:45.685007,44608
21:03:45.640399,21:03:45.685375,44976
21:03:45.640399,21:03:45.685451,45052
21:03:45.640399,21:03:45.685523,45124
21:03:45.640399,21:03:45.685933,45534
21:03:45.640399,21:03:45.686049,45650
21:03:45.640399,21:03:45.686496,46097
21:03:45.640399,21:03:45.686610,46211
21:03:45.640399,21:03:45.687044,46645
21:03:45.640399,21:03:45.687164,46765
21:03:45.640399,21:03:45.687581,47182
21:03:45.640399,21:03:45.687727,47328
21:03:45.640399,21:03:45.688150,47751
21:03:45.640399,21:03:45.688151,47752
21:03:45.640399,21:03:45.688321,47922
21:03:45.640399,21:03:45.688706,48307
21:03:45.640399,21:03:45.688748,48349
21:03:45.640399,21:03:45.688864,48465
21:03:45.640399,21:03:45.689137,48738
21:03:45.640399,21:03:45.689260,48861
21:03:45.640399,21:03:45.689820,49421
21:03:45.640399,21:03:45.690123,49724
21:03:45.640399,21:03:45.690350,49951
21:03:45.640399,21:03:45.690909,50510
21:03:45.640399,21:03:45.691470,51071
21:03:45.640399,21:03:45.692035,51636
21:03:45.640399,21:03:45.692259,51860
21:03:45.640399,21:03:45.692693,52294
21:03:45.640399,21:03:45.693073,52674
21:03:45.640399,21:03:45.693270,52871
21:03:45.640399,21:03:45.693631,53232
21:03:45.640399,21:03:45.693814,53415
21:03:45.640399,21:03:45.694199,53800
21:03:45.640399,21:03:45.694362,53963
21:03:45.640399,21:03:45.694762,54363
21:03:45.640399,21:03:45.695306,54907
21:03:45.640399,21:03:45.695402,55003
21:03:45.640399,21:03:45.695872,55473
21:03:45.640399,21:03:45.696195,55796
21:03:45.640399,21:03:45.696474,56075
21:03:45.640399,21:03:45.696775,56376
21:03:45.640399,21:03:45.697018,56619
21:03:45.640399,21:03:45.697584,57185
21:03:45.640399,21:03:45.698299,57900
21:03:45.640399,21:03:45.698879,58480
21:03:45.640399,21:03:45.700379,59980
21:03:45.640399,21:03:45.701708,61309
21:03:45.640399,21:03:45.702299,61900
21:03:45.640399,21:03:45.702854,62455
21:03:45.806755,21:03:45.808575,1820
21:03:45.806755,21:03:45.808575,1820
21:03:45.806755,21:03:45.808575,1820
21:03:45.806755,21:03:45.808575,1820
21:03:45.806755,21:03:45.808587,1832
21:03:45.806755,21:03:45.808751,1996
21:03:45.806755,21:03:45.808753,1998
21:03:45.806755,21:03:45.808756,2001
21:03:45.806755,21:03:45.808899,2144
21:03:45.806755,21:03:45.808901,2146
21:03:45.806755,21:03:45.808910,2155
21:03:45.806755,21:03:45.808914,2159
21:03:45.806755,21:03:45.808993,2238
21:03:45.806755,21:03:45.809027,2272
21:03:45.806755,21:03:45.809048,2293
21:03:45.806755,21:03:45.809048,2293
21:03:45.806755,21:03:45.809113,2358
21:03:45.806755,21:03:45.809130,2375
21:03:45.806755,21:03:45.809129,2374
21:03:45.806755,21:03:45.809190,2435
21:03:45.806755,21:03:45.809190,2435
21:03:45.806755,21:03:45.809240,2485
21:03:45.806755,21:03:45.809240,2485
21:03:45.806755,21:03:45.809277,2522
21:03:45.806755,21:03:45.809277,2522
21:03:45.806755,21:03:45.809325,2570
21:03:45.806755,21:03:45.809325,2570
21:03:45.806755,21:03:45.809366,2611
21:03:45.806755,21:03:45.809379,2624
21:03:45.806755,21:03:45.809379,2624
21:03:45.806755,21:03:45.809410,2655
21:03:45.806755,21:03:45.809410,2655
21:03:45.806755,21:03:45.809455,2700
21:03:45.806755,21:03:45.809455,2700
21:03:45.806755,21:03:45.809510,2755
21:03:45.806755,21:03:45.809513,2758
21:03:45.806755,21:03:45.809513,2758
21:03:45.806755,21:03:45.809540,2785
21:03:45.806755,21:03:45.809545,2790
21:03:45.806755,21:03:45.809593,2838
21:03:45.806755,21:03:45.809593,2838
21:03:45.806755,21:03:45.809651,2896
21:03:45.806755,21:03:45.809651,2896
21:03:45.806755,21:03:45.809666,2911
21:03:45.806755,21:03:45.809673,2918
21:03:45.806755,21:03:45.809673,2918
21:03:45.806755,21:03:45.809722,2967
21:03:45.806755,21:03:45.809783,3028
21:03:45.806755,21:03:45.809783,3028
21:03:45.806755,21:03:45.809797,3042
21:03:45.806755,21:03:45.809800,3045
21:03:45.806755,21:03:45.809803,3048
21:03:45.806755,21:03:45.809822,3067
21:03:45.806755,21:03:45.809848,3093
21:03:45.806755,21:03:45.809918,3163
21:03:45.806755,21:03:45.809918,3163
21:03:45.806755,21:03:45.809918,3163
21:03:45.806755,21:03:45.809917,3162
21:03:45.806755,21:03:45.809935,3180
21:03:45.806755,21:03:45.809972,3217
21:03:45.806755,21:03:45.809981,3226
21:03:45.806755,21:03:45.810045,3290
21:03:45.806755,21:03:45.810047,3292
21:03:45.806755,21:03:45.810055,3300
21:03:45.806755,21:03:45.810055,3300
21:03:45.806755,21:03:45.810066,3311
21:03:45.806755,21:03:45.810092,3337
21:03:45.806755,21:03:45.810137,3382
21:03:45.806755,21:03:45.810166,3411
21:03:45.806755,21:03:45.810171,3416
21:03:45.806755,21:03:45.810185,3430
21:03:45.806755,21:03:45.810185,3430
21:03:45.806755,21:03:45.810194,3439
21:03:45.806755,21:03:45.810205,3450
21:03:45.806755,21:03:45.810283,3528
21:03:45.806755,21:03:45.810285,3530
21:03:45.806755,21:03:45.810290,3535
21:03:45.806755,21:03:45.810308,3553
21:03:45.806755,21:03:45.810308,3553
21:03:45.806755,21:03:45.810319,3564
21:03:45.806755,21:03:45.810319,3564
21:03:45.806755,21:03:45.810402,3647
21:03:45.806755,21:03:45.810402,3647
21:03:45.806755,21:03:45.810443,3688
21:03:45.806755,21:03:45.810443,3688
21:03:45.806755,21:03:45.810450,3695
21:03:45.806755,21:03:45.810450,3695
21:03:45.806755,21:03:45.810451,3696
21:03:45.806755,21:03:45.810528,3773
21:03:45.806755,21:03:45.810532,3777
21:03:45.806755,21:03:45.810576,3821
21:03:45.806755,21:03:45.810576,3821
21:03:45.806755,21:03:45.810581,3826
21:03:45.806755,21:03:45.810581,3826
21:03:45.806755,21:03:45.810610,3855
21:03:45.806755,21:03:45.810661,3906
21:03:45.806755,21:03:45.810676,3921
21:03:45.806755,21:03:45.810715,3960
21:03:45.806755,21:03:45.810715,3960
21:03:45.806755,21:03:45.810715,3960
21:03:45.806755,21:03:45.810715,3960
21:03:45.806755,21:03:45.810768,4013
21:03:45.806755,21:03:45.810781,4026
21:03:45.806755,21:03:45.810786,4031
21:03:45.806755,21:03:45.810846,4091
21:03:45.806755,21:03:45.810846,4091
21:03:45.806755,21:03:45.810851,4096
21:03:45.806755,21:03:45.810851,4096
21:03:45.806755,21:03:45.810897,4142
21:03:45.806755,21:03:45.810906,4151
21:03:45.806755,21:03:45.810925,4170
21:03:45.806755,21:03:45.810978,4223
21:03:45.806755,21:03:45.810978,4223
21:03:45.806755,21:03:45.810983,4228
21:03:45.806755,21:03:45.810983,4228
21:03:45.806755,21:03:45.811025,4270
21:03:45.806755,21:03:45.811030,4275
21:03:45.806755,21:03:45.811079,4324
21:03:45.806755,21:03:45.811110,4355
21:03:45.806755,21:03:45.811110,4355
21:03:45.806755,21:03:45.811114,4359
21:03:45.806755,21:03:45.811114,4359
21:03:45.806755,21:03:45.811155,4400
21:03:45.806755,21:03:45.811155,4400
21:03:45.806755,21:03:45.811230,4475
21:03:45.806755,21:03:45.811238,4483
21:03:45.806755,21:03:45.811238,4483
21:03:45.806755,21:03:45.811243,4488
21:03:45.806755,21:03:45.811243,4488
21:03:45.806755,21:03:45.811284,4529
21:03:45.806755,21:03:45.811284,4529
21:03:45.806755,21:03:45.811374,4619
21:03:45.806755,21:03:45.811374,4619
21:03:45.806755,21:03:45.811376,4621
21:03:45.806755,21:03:45.811376,4621
21:03:45.806755,21:03:45.811385,4630
21:03:45.806755,21:03:45.811408,4653
21:03:45.806755,21:03:45.811411,4656
21:03:45.806755,21:03:45.811505,4750
21:03:45.806755,21:03:45.811505,4750
21:03:45.806755,21:03:45.811508,4753
21:03:45.806755,21:03:45.811521,4766
21:03:45.806755,21:03:45.811526,4771
21:03:45.806755,21:03:45.811533,4778
21:03:45.806755,21:03:45.811545,4790
21:03:45.806755,21:03:45.811635,4880
21:03:45.806755,21:03:45.811635,4880
21:03:45.806755,21:03:45.811641,4886
21:03:45.806755,21:03:45.811641,4886
21:03:45.806755,21:03:45.811646,4891
21:03:45.806755,21:03:45.811653,4898
21:03:45.806755,21:03:45.811702,4947
21:03:45.806755,21:03:45.811758,5003
21:03:45.806755,21:03:45.811758,5003
21:03:45.806755,21:03:45.811771,5016
21:03:45.806755,21:03:45.811771,5016
21:03:45.806755,21:03:45.811774,5019
21:03:45.806755,21:03:45.811774,5019
21:03:45.806755,21:03:45.811857,5102
21:03:45.806755,21:03:45.811878,5123
21:03:45.806755,21:03:45.811880,5125
21:03:45.806755,21:03:45.811885,5130
21:03:45.806755,21:03:45.811885,5130
21:03:45.806755,21:03:45.811891,5136
21:03:45.806755,21:03:45.811895,5140
21:03:45.806755,21:03:45.812001,5246
21:03:45.806755,21:03:45.812002,5247
21:03:45.806755,21:03:45.812002,5247
21:03:45.806755,21:03:45.812002,5247
21:03:45.806755,21:03:45.812002,5247
21:03:45.806755,21:03:45.812003,5248
21:03:45.806755,21:03:45.812010,5255
21:03:45.806755,21:03:45.812145,5390
21:03:45.806755,21:03:45.812146,5391
21:03:45.806755,21:03:45.812151,5396
21:03:45.806755,21:03:45.812151,5396
21:03:45.806755,21:03:45.812156,5401
21:03:45.806755,21:03:45.812158,5403
21:03:45.806755,21:03:45.812176,5421
21:03:45.806755,21:03:45.812270,5515
21:03:45.806755,21:03:45.812278,5523
21:03:45.806755,21:03:45.812278,5523
21:03:45.806755,21:03:45.812287,5532
21:03:45.806755,21:03:45.812287,5532
21:03:45.806755,21:03:45.812318,5563
21:03:45.806755,21:03:45.812324,5569
21:03:45.806755,21:03:45.812394,5639
21:03:45.806755,21:03:45.812399,5644
21:03:45.806755,21:03:45.812399,5644
21:03:45.806755,21:03:45.812407,5652
21:03:45.806755,21:03:45.812407,5652
21:03:45.806755,21:03:45.812434,5679
21:03:45.806755,21:03:45.812471,5716
21:03:45.806755,21:03:45.812513,5758
21:03:45.806755,21:03:45.812519,5764
21:03:45.806755,21:03:45.812519,5764
21:03:45.806755,21:03:45.812525,5770
21:03:45.806755,21:03:45.812525,5770
21:03:45.806755,21:03:45.812618,5863
21:03:45.806755,21:03:45.812633,5878
21:03:45.806755,21:03:45.812639,5884
21:03:45.806755,21:03:45.812639,5884
21:03:45.806755,21:03:45.812643,5888
21:03:45.806755,21:03:45.812643,5888
21:03:45.806755,21:03:45.812756,6001
21:03:45.806755,21:03:45.812753,5998
21:03:45.806755,21:03:45.812765,6010
